"","Mittelwert","CI (unten)","CI (oben)","Name","Fraktion","Kommission"
"300",-1.32439193286129,-1.84905802101693,-0.821225516640091,"Ritter Markus","C","FK"
"301",-1.23417891640804,-1.76970427239132,-0.709466548944194,"B\""aumle Martin","GL","FK"
"302",-1.19213267735523,-1.95170973986461,-0.492859074670688,"Siegenthaler Heinz","BD","FK"
"303",-1.15289707459585,-1.66418573135311,-0.664890595145383,"M\""uller Leo","C","FK"
"304",-1.10193246661112,-1.60050410960145,-0.626544562950816,"Regazzi Fabio","C","FK"
"305",-1.07893061371832,-1.59557177187481,-0.573774150417369,"B\""uchler Jakob","C","FK"
"306",-1.00305209363116,-1.52288955534357,-0.47794956018558,"Pfister Gerhard","C","FK"
"307",-0.57409110399704,-1.03632384941969,-0.118865527479864,"Campell Duri","BD","FK"
"308",-0.563609597715358,-1.04533146019459,-0.105980524164176,"Landolt Martin","BD","FK"
"309",-0.476032554905295,-0.991925347605555,0.0133154549445731,"Hess Lorenz","BD","FK"
"310",-0.423586910851977,-0.870708104852307,0.0183946916478224,"Guhl Bernhard","BD","FK"
"311",-0.376890710289381,-0.900809150520541,0.153508301647005,"F\""assler Daniel","C","FK"
"312",0.234525415713671,-0.404815756419483,0.862327448987557,"Gasche Urs","BD","FK"
"313",0.369893486124107,-0.0590008795278436,0.79885693922912,"Fluri Kurt","RL","FK"
"314",0.409990032935257,-0.0722875975012602,0.890233148843365,"Merlini Giovanni","RL","FK"
"315",0.674560112796961,0.201861691195903,1.14415708830303,"Grunder Hans","BD","FK"
"316",0.737726558529763,-0.907534005602882,2.38978465156157,"Noser Ruedi","RL","FK"
"317",1.07722427731059,0.632909580549022,1.52453107133566,"Wehrli Laurent","RL","FK"
"318",1.11887821751296,0.569954085186787,1.6755704766773,"Fiala Doris","RL","FK"
"319",1.17353115700383,0.706436925203116,1.65527802611688,"Markwalder Christa","RL","FK"
"320",1.20626191935837,0.759899165670777,1.68589795398606,"Eymann Christoph","RL","FK"
"321",1.26597023925889,0.808187109689786,1.72511603126191,"Derder Fathi","RL","FK"
"322",1.35119556391645,0.900839942593141,1.82375428157028,"Sauter Regine","RL","FK"
"323",1.6282310186788,1.15929011701762,2.09880097034121,"Jauslin Matthias Samuel","RL","FK"
"324",1.62974964869995,1.1798515697019,2.09875456026379,"Bourgeois Jacques","RL","FK"
"325",1.63910454884016,1.1706498769525,2.13192741253139,"Moret Isabelle","RL","FK"
"326",1.6768234021621,1.19677132417384,2.17117425671749,"Borloz Fr\'ed\'eric","RL","FK"
"327",1.70822043116435,1.23075361025393,2.20691576877344,"Feller Olivier","RL","FK"
"328",1.72693792043451,1.26258481446815,2.20998188766059,"Walti Beat","RL","FK"
"329",1.75322159141467,1.10370249416334,2.42321798623791,"Hess Hermann","RL","FK"
"330",1.7696940830781,1.2950312320726,2.24975468121839,"Hiltpold Hugues","RL","FK"
"331",1.79140842766872,1.33764856485765,2.27658414903691,"Wasserfallen Christian","RL","FK"
"332",1.79506658442422,1.32177653573175,2.2684980998268,"Genecand Beno\^it","RL","FK"
"333",1.8856156165251,1.23339517331269,2.55094291204199,"Cassis Ignazio","RL","FK"
"334",1.93237613069312,1.44389556801784,2.44624854267791,"Eichenberger-Walther Corina","RL","FK"
"335",1.94687287037892,1.40645300756287,2.50670059171603,"L\""uscher Christian","RL","FK"
"336",1.99798354523082,1.52608330504915,2.49172083790535,"Vitali Albert","RL","FK"
"337",2.03828012070501,1.36623281791417,2.75708982022247,"Brunner Hansj\""org","RL","FK"
"338",2.17084369903098,1.69532389621078,2.66204015740988,"G\""ossi Petra","RL","FK"
"339",2.21832081213292,1.71982891162824,2.7169071201307,"Bauer Philippe","RL","FK"
"340",2.23542787977038,1.7293097252499,2.73671266017461,"Nantermod Philippe","RL","FK"
"341",2.36835883922681,1.68036754729249,3.07542699439828,"Cattaneo Rocco","RL","FK"
"342",2.43274542675722,1.94521083966226,2.93223832496501,"Dobler Marcel","RL","FK"
"343",2.47558744670165,1.95530419836246,2.99966798244021,"Portmann Hans-Peter","RL","FK"
"344",2.50183470141157,2.00486656945697,3.01951327185272,"Schneeberger Daniela","RL","FK"
"345",2.74081293416533,2.23938050214417,3.26792090422988,"Bigler Hans-Ulrich","RL","FK"
"346",2.80790917467784,2.30026998757476,3.31614738574923,"Pezzatti Bruno","RL","FK"
"347",3.03242346540016,2.497461476955,3.59449692282103,"M\""uller Walter","RL","FK"
"348",3.04674859269159,2.51023744745168,3.59700268470645,"Schilliger Peter","RL","FK"
"349",3.34347683595269,2.81277253204715,3.88565664771371,"Burkart Thierry","RL","FK"
"350",6.12519297692885,5.35305964030911,6.97813073797406,"Pantani Roberta","V","FK"
"351",6.31216480216349,5.43743406831217,7.26143125538252,"Quadri Lorenzo","V","FK"
"352",6.96878799425219,4.86081353910557,9.51071641011723,"Parmelin Guy","V","FK"
"353",7.2052133107978,6.18387736101887,8.34763437263568,"Glauser-Zufferey Alice","V","FK"
"354",7.21478957506607,6.70082137655496,7.71198169076268,"Aeschi Thomas","V","FK"
"355",7.22978805217868,6.25431947771184,8.32721945445348,"Grin Jean-Pierre","V","FK"
"356",7.69483550265505,6.61114222867246,8.91212479939014,"Chiesa Marco","V","FK"
"357",7.6963999240035,6.64453211511372,8.92723402314894,"M\""uller Thomas","V","FK"
"358",7.98590522814048,6.80633880469449,9.37359718356333,"Nicolet Jacques","V","FK"
"359",8.27810764346014,7.03233784321947,9.73368304454248,"Brand Heinz","V","FK"
"360",8.32564582600639,6.77236889411219,10.2206213310169,"Walter Hansj\""org","V","FK"
"361",8.32703185965016,7.11647340769105,9.77398507576807,"Ruppen Franz","V","FK"
"362",8.53637946508937,7.24596738443816,10.0420523437338,"Page Pierre-Andr\'e","V","FK"
"363",8.63479385758641,7.32182797299986,10.2006218812251,"Hurter Thomas","V","FK"
"364",8.67321360399003,7.28822344938374,10.3411226193652,"Aebi Andreas","V","FK"
"365",8.7268767241856,7.30243571377442,10.364300471824,"von Siebenthal Erich","V","FK"
"366",8.76291261643944,7.38999392315902,10.3311401045044,"Addor Jean-Luc","V","FK"
"367",8.77051414310527,7.40657576539703,10.3310985853191,"Golay Roger","V","FK"
"368",9.05897199526918,7.48956865613352,10.9152731079262,"Frehner Sebastian","V","FK"
"369",9.15859477165503,7.16104008433116,11.651841701024,"Gutjahr Diana","V","FK"
"370",9.20827047392234,7.7879392864614,10.8943637984742,"Amaudruz C\'eline","V","FK"
"371",9.22003716222508,7.30927721912593,11.5972677448273,"Stahl J\""urg","V","FK"
"372",9.32294461728446,7.78850763825397,11.1752046515254,"Hausammann Markus","V","FK"
"373",9.60285581339543,7.95998928480183,11.5706917799525,"Clottu Raymond","V","FK"
"374",9.60723836747592,7.97254263433554,11.5332825511105,"Knecht Hansj\""org","V","FK"
"375",9.64847589688275,8.06369159353068,11.505595163127,"Sollberger Sandra","V","FK"
"376",9.7678824181133,8.10909777207869,11.7989506008553,"Arnold Beat","V","FK"
"377",9.77319234721301,8.1206592378713,11.7371055612507,"Egloff Hans","V","FK"
"378",9.79183345888907,8.11475242959168,11.8188385534912,"Rime Jean-Fran\c cois","V","FK"
"379",9.97125173316854,8.14340383877342,12.1364608399122,"Burgherr Thomas","V","FK"
"380",10.0153735484801,8.31542187037308,12.13464163293,"Zanetti Claudio","V","FK"
"381",10.0643825943667,8.27574535342423,12.2577229245953,"Keller Peter","V","FK"
"382",10.1367486233073,8.31395979094411,12.3912687782587,"Nidegger Yves","V","FK"
"383",10.1479305621362,8.3535622425962,12.3099254250154,"Walliser Bruno","V","FK"
"384",10.1922187782636,8.39184907829949,12.3521741991011,"B\""uchel Roland Rino","V","FK"
"385",10.2049384600706,8.34174895780516,12.4379736125274,"Giezendanner Ulrich","V","FK"
"386",10.2066277204725,8.34761012257807,12.5155079651547,"Rickli Natalie","V","FK"
"387",10.2592263782714,8.43563600100352,12.369849356477,"Fl\""uckiger-B\""ani Sylvia","V","FK"
"388",10.3107962113407,8.49196471895853,12.5150180603714,"R\""osti Albert","V","FK"
"389",10.3553585132813,8.50964565018644,12.6324145367879,"Heer Alfred","V","FK"
"390",10.3559399795126,8.45645491846484,12.6194922566474,"B\""uhler Manfred","V","FK"
"391",10.376151123068,8.50512316745039,12.575569651485,"Martullo-Blocher Magdalena","V","FK"
"392",10.4851689892349,8.57217240349095,12.8083239847866,"Matter Thomas","V","FK"
"393",10.5658949723206,8.53439843425124,12.9867512740591,"Herzog Verena","V","FK"
"394",10.6488093196468,8.65787922491736,13.0191809376606,"M\""uri Felix","V","FK"
"395",10.677325312415,8.69585780177174,13.0722401782928,"Geissb\""uhler Andrea Martina","V","FK"
"396",10.6927025456262,8.73118231074045,13.0694362980969,"Dettling Marcel","V","FK"
"397",10.707543220487,8.73322112207475,13.0481113236106,"Reimann Maximilian","V","FK"
"398",10.8066577364481,8.5903355099553,13.5723407542379,"K\""oppel Roger","V","FK"
"399",10.817951131059,8.86499511323077,13.2161404947293,"Salzmann Werner","V","FK"
"400",10.8249630307391,8.83945420086586,13.2400314947933,"Estermann Yvette","V","FK"
"401",10.8263572418464,8.80965710870874,13.2445950249179,"Tuena Mauro","V","FK"
"402",10.8658393087421,8.76025250931911,13.419782433632,"Vogt Hans-Ueli","V","FK"
"403",10.8766517720908,8.84756591500282,13.314262411759,"Stamm Luzi","V","FK"
"404",10.8948738099957,8.87667169414109,13.3775329765081,"Imark Christian","V","FK"
"405",10.9067745922839,8.88704201760812,13.2790067322868,"de Courten Thomas","V","FK"
"406",10.9174838316234,8.88555173897039,13.3850260018935,"Zuberb\""uhler David","V","FK"
"407",11.0481117906454,8.98167246459554,13.5670419099552,"Keller-Inhelder Barbara","V","FK"
"408",11.0900882631854,8.98127011731947,13.6367963931833,"Buffat Micha\""el","V","FK"
"409",11.1283706031416,9.05549638844015,13.7041903819196,"Gr\""uter Franz","V","FK"
"410",11.3371088708551,9.22316967339818,13.8964170059432,"Steinemann Barbara","V","FK"
"411",11.3614199621236,9.19063417233657,13.8850598011636,"Glarner Andreas","V","FK"
"412",11.6808659611177,9.43519840256006,14.3521357538739,"Wobmann Walter","V","FK"
"413",11.9738082740754,9.57448513444714,14.7813296149346,"Brunner Toni","V","FK"
"414",12.2285718840251,9.76264574243356,15.1541610519772,"Rutz Gregor","V","FK"
"415",12.2820046293778,9.78293348639512,15.2676372548987,"Amstutz Adrian","V","FK"
"416",12.4836671996988,9.96299790149399,15.4585598166202,"Pieren Nadja","V","FK"
"417",13.6611814771052,10.6087809710852,17.1779308451471,"Reimann Lukas","V","FK"
"418",14.9132499855004,11.5411857000158,18.6452080804468,"Hess Erich","V","FK"
"419",15.0568398455293,11.6828570230026,18.7339803378596,"Schwander Pirmin","V","FK"
"420",-11.4129724093504,-16.0595084181238,-7.7615368986915,"Barrile Angelo","S","KVF"
"421",-11.3556135271504,-15.9086677927762,-7.72610681638029,"Munz Martina","S","KVF"
"422",-11.2948306317273,-16.0050761750712,-7.70293357431783,"Hadorn Philipp","S","KVF"
"423",-11.2695452443496,-16.183999238733,-7.68838752479236,"Hardegger Thomas","S","KVF"
"424",-11.0357342752256,-15.7184296786324,-7.53675856475168,"Naef Martin","S","KVF"
"425",-10.9754285234759,-15.5367037273887,-7.516882434942,"Seiler Graf Priska","S","KVF"
"426",-10.9589450262813,-15.5419530047883,-7.54567223202757,"Friedl Claudia","S","KVF"
"427",-10.9280754027076,-15.4685498400898,-7.49476300824923,"Piller Carrard Val\'erie","S","KVF"
"428",-10.8853874698081,-15.3735119530396,-7.47997671313833,"Fehlmann Rielle Laurence","S","KVF"
"429",-10.8723752216557,-15.4138595695556,-7.41745955404947,"Schenker Silvia","S","KVF"
"430",-10.846848467271,-15.3352097794239,-7.45945524516181,"Badran Jacqueline","S","KVF"
"431",-10.8134888073844,-15.4286384095887,-7.37506213051396,"Kiener Nellen Margret","S","KVF"
"432",-10.7782893356139,-15.2402202683443,-7.32734756270228,"Feri Yvonne","S","KVF"
"433",-10.7469483032579,-15.2813482130988,-7.306701456234,"Masshardt Nadine","S","KVF"
"434",-10.6667600411103,-15.1813571153744,-7.27295250855459,"Jans Beat","S","KVF"
"435",-10.6664522893337,-15.253478638686,-7.1018448238705,"Sommaruga Carlo","S","KVF"
"436",-10.6545565306563,-14.9130229536228,-7.36847452096595,"Mazzone Lisa","G","KVF"
"437",-10.6512320389373,-15.3071670765016,-7.27121310191288,"Guldimann Tim","S","KVF"
"438",-10.6207192580601,-15.2656317753246,-7.16651863142395,"Gysi Barbara","S","KVF"
"439",-10.5653027016411,-15.2218751106965,-7.1283149653796,"Leutenegger Oberholzer Susanne","S","KVF"
"440",-10.5059310151841,-14.8351935672039,-7.17624677051758,"Carobbio Guscetti Marina","S","KVF"
"441",-10.4734808362469,-15.0977116266122,-6.97596642454484,"Wermuth C\'edric","S","KVF"
"442",-10.3607118805763,-14.3876314915548,-7.30485186905287,"Arslan Sibel","G","KVF"
"443",-10.3517881547427,-14.4168167107048,-7.26231768739322,"Nussbaumer Eric","S","KVF"
"444",-10.3341793071219,-14.4121657402,-7.288739773582,"Allemann Evi","S","KVF"
"445",-10.2351812887521,-14.2875472144915,-7.20041460140906,"Gallad\'e Chantal","S","KVF"
"446",-10.2303423400855,-14.1594078572081,-7.20255582593808,"Tornare Manuel","S","KVF"
"447",-10.2114557425139,-14.2851971326942,-7.18414620880323,"Marti Min Li","S","KVF"
"448",-10.1427147389147,-14.6744570030675,-6.78949509095261,"Meyer Mattea","S","KVF"
"449",-10.0132896244178,-13.9913892865053,-6.8510155654282,"Ruiz Rebecca Ana","S","KVF"
"450",-9.89154533925495,-14.429442997863,-6.48321661252126,"Amarelle Cesla","S","KVF"
"451",-9.82076734214463,-13.7052957218835,-6.81140824807275,"Marra Ada","S","KVF"
"452",-9.79672638734349,-13.6270984958628,-6.89194730353073,"Aebischer Matthias","S","KVF"
"453",-9.57339596552124,-13.1239613740384,-6.80543812969279,"Schwaab Jean Christophe","S","KVF"
"454",-9.49886622678666,-13.1438960187677,-6.65251750518357,"Rytz Regula","G","KVF"
"455",-9.49484573034967,-12.9451374929693,-6.78003844077541,"Gl\""attli Balthasar","G","KVF"
"456",-9.46334838341728,-13.9026634674798,-6.06790355563423,"Steiert Jean-Fran\c cois","S","KVF"
"457",-9.43605967959829,-12.9265795647043,-6.68780207832441,"Schelbert Louis","G","KVF"
"458",-9.40432924737499,-14.2041495024793,-5.6517570602712,"Schneider Sch\""uttel Ursula","S","KVF"
"459",-9.25335568822414,-12.7259980751895,-6.54274131989833,"Thorens Goumaz Ad\`ele","G","KVF"
"460",-9.20087871485348,-12.7991273534517,-6.51226571828449,"Semadeni Silva","S","KVF"
"461",-9.09963907477241,-12.664173102675,-6.40219982813098,"Birrer-Heimo Prisca","S","KVF"
"462",-9.09946553276202,-12.5686756970997,-6.40246601062283,"Reynard Mathias","S","KVF"
"463",-8.92901858751017,-12.2284678947946,-6.35397062331731,"Graf-Litscher Edith","S","KVF"
"464",-8.83827564248068,-12.1019855354912,-6.29330128433812,"Heim Bea","S","KVF"
"465",-8.81211430039603,-12.216439606368,-6.13026037412441,"Graf Maya","G","KVF"
"466",-8.43129100861137,-11.4685091768493,-6.08170658523332,"Pardini Corrado","S","KVF"
"467",-8.40864588452076,-11.6801296056437,-5.76379070459662,"Tsch\""app\""at Alexander","S","KVF"
"468",-8.37649769741176,-9.20675831390789,-7.52038113420595,"Nordmann Roger","S","KVF"
"469",-8.24951666540895,-11.1108424209817,-5.88757444048671,"Fricker Jonas","G","KVF"
"470",-8.21723803485684,-11.1507883343002,-5.89569878967397,"Br\'elaz Daniel","G","KVF"
"471",-8.18469397857888,-11.1450648759738,-5.91046680660762,"Girod Bastien","G","KVF"
"472",-8.04584461784509,-10.8806599444555,-5.66211024765534,"de la Reussille Denis","G","KVF"
"473",-7.91186362941877,-10.80717094601,-5.60246183261054,"Fridez Pierre-Alain","S","KVF"
"474",-7.65155682348637,-10.2065706235928,-5.54517617880536,"H\""asler Christine","G","KVF"
"475",-7.22946221403783,-9.59463398044118,-5.3093877938077,"Maire Jacques-Andr\'e","S","KVF"
"476",-6.89651772277392,-12.3859124417793,-2.30149994272406,"Bendahan Samuel","S","KVF"
"477",-3.0593628652448,-4.23014749256578,-1.94009964065473,"Streiff-Feller Marianne","C","KVF"
"478",-2.7086871690346,-3.89394130681835,-1.57729523693561,"Ingold Maja","C","KVF"
"479",-2.25238641151971,-3.42115545619942,-1.11055977683114,"Bertschy Kathrin","GL","KVF"
"480",-2.0677692281308,-3.21874287265667,-0.93183574875637,"Chevalley Isabelle","GL","KVF"
"481",-1.91749454875521,-3.09485694203337,-0.772866786948287,"Moser Tiana Angelina","GL","KVF"
"482",-1.8514258243702,-3.01783993340812,-0.694458017160803,"Weibel Thomas","GL","KVF"
"483",-1.79471124870878,-2.93009165903593,-0.686417468427583,"Flach Beat","GL","KVF"
"484",-1.70789538668582,-2.85163357533653,-0.556045827608386,"B\""aumle Martin","GL","KVF"
"485",-1.6648536508283,-2.77387819986298,-0.552573009211935,"Grossen J\""urg","GL","KVF"
"486",-1.02569463550618,-2.21303832535279,0.183624462724875,"M\""uller-Altermatt Stefan","C","KVF"
"487",-0.971287296684817,-2.31549548497355,0.372197751105981,"Marchand-Balet G\'eraldine","C","KVF"
"488",-0.894676591206082,-6.05536937910916,3.88913844273688,"Siegenthaler Heinz","BD","KVF"
"489",-0.790562048137875,-1.97647221787234,0.375312025544117,"Riklin Kathy","C","KVF"
"490",-0.721646881277286,-1.8677698811817,0.422626877990767,"de Buman Dominique","C","KVF"
"491",-0.664356788070723,-2.09291344694148,0.703095528542494,"Schneider-Schneiter Elisabeth","C","KVF"
"492",-0.615456932242495,-1.7135297599489,0.483393346642904,"Bulliard-Marbach Christine","C","KVF"
"493",-0.580154601585578,-1.64047970890189,0.532822364508236,"Candinas Martin","C","KVF"
"494",-0.493896667829548,-1.62543441374419,0.629938053413097,"Schmid-Federer Barbara","C","KVF"
"495",-0.463519068651987,-1.66022183230913,0.749319703086838,"Barazzone Guillaume","C","KVF"
"496",-0.439075206487496,-1.55054721558281,0.695609537713869,"Buttet Yannick","C","KVF"
"497",-0.386581069418471,-1.48819147537903,0.737617411655501,"Ammann Thomas","C","KVF"
"498",-0.330878697852851,-1.40194999183345,0.779113719410329,"Vogler Karl","C","KVF"
"499",-0.283707470890946,-1.49698150720655,0.927796581143197,"Amherd Viola","C","KVF"
"500",-0.283211724240644,-1.35067811745802,0.835012830118156,"Gschwind Jean-Paul","C","KVF"
"501",-0.279077992866661,-1.34460411878997,0.826790155447505,"Humbel Ruth","C","KVF"
"502",-0.142666970169879,-1.27248499408043,0.986287685506561,"Schmidt Roberto","C","KVF"
"503",-0.0668912382081643,-1.20835705840542,1.04740323459586,"Gm\""ur-Sch\""onenberger Andrea","C","KVF"
"504",-0.0499205754980352,-1.16209071584557,1.05451794141942,"Glanzmann-Hunkeler Ida","C","KVF"
"505",0.00510226416923842,-1.13233920765912,1.11225811115906,"M\""uller Leo","C","KVF"
"506",0.0175054986001921,-1.09915325566696,1.16474862502096,"Gm\""ur Alois","C","KVF"
"507",0.0182263358426056,-1.14592576779286,1.20417289338371,"F\""assler Daniel","C","KVF"
"508",0.0320662781878234,-1.09265621970116,1.18649313587438,"Lohr Christian","C","KVF"
"509",0.0737958054102066,-1.06495048977405,1.23180339857824,"Ritter Markus","C","KVF"
"510",0.205410132465968,-0.902582413040085,1.33412842187044,"B\""uchler Jakob","C","KVF"
"511",0.243874484547835,-0.895976600893002,1.40621341911318,"Romano Marco","C","KVF"
"512",0.523929632506883,-0.617182671156035,1.6713103938241,"B\'egl\'e Claude","C","KVF"
"513",0.559948962932689,-0.595022828408998,1.75199413368362,"Pfister Gerhard","C","KVF"
"514",0.81992374169155,-0.276599675728031,1.96508266261603,"Quadranti Rosmarie","BD","KVF"
